asset,symbol,interval,entry_dt,entry_close,score,+5d,+10d,+20d,+40d
us,DDOG,1d,2024-12-04,165.880005,70.0,-5.67,-9.45,-12.69,-12.09
us,DDOG,1d,2025-01-28,151.889999,70.0,-3.99,-4.26,-25.36,-28.92
us,DDOG,1d,2025-04-09,97.440002,75.0,-5.71,2.22,12.09,25.37
us,DDOG,1d,2025-07-03,155.149994,100.0,-11.46,-6.53,-12.6,-11.9
us,DDOG,1d,2025-08-28,140.960007,70.0,-3.46,-3.16,-1.34,11.0
us,DDOG,1d,2025-10-01,152.699997,70.0,7.48,4.79,2.16,3.73
us,DDOG,1d,2025-10-08,164.119995,60.0,-2.5,-6.04,-5.57,-6.78
us,DDOG,1d,2025-11-06,190.820007,100.0,-2.54,-16.38,-20.65,-28.15
us,DDOG,1d,2026-01-21,123.459999,60.0,13.85,-6.28,-2.32,5.25
us,DDOG,1d,2026-02-10,129.669998,75.0,-6.08,-14.91,-1.68,-15.96
us,DDOG,1d,2026-05-07,188.729996,85.0,,,,
us,DXCM,1d,2020-09-02,111.927498,70.0,-12.89,-13.74,-7.57,-25.11
us,DXCM,1d,2021-07-30,128.877502,95.0,0.22,-4.67,1.01,6.51
us,DXCM,1d,2021-10-29,155.802505,70.0,1.97,3.75,-8.38,-15.04
us,DXCM,1d,2022-02-24,102.18,70.0,3.73,-0.77,14.6,7.81
us,DXCM,1d,2022-10-07,102.139999,80.0,-4.63,-6.32,12.47,14.12
us,DXCM,1d,2022-10-28,120.870003,75.0,-4.96,-4.06,-6.87,-9.09
us,DXCM,1d,2022-11-30,116.279999,60.0,1.4,4.48,-3.62,-9.28
us,DXCM,1d,2023-02-10,117.889999,70.0,-2.66,-6.2,-6.13,-2.42
us,DXCM,1d,2023-03-02,121.239998,70.0,-7.56,-5.51,-5.64,0.08
us,DXCM,1d,2023-05-31,117.260002,60.0,2.09,8.36,9.11,12.89
us,DXCM,1d,2023-10-27,89.290001,75.0,9.15,5.33,27.65,38.37
us,DXCM,1d,2024-03-06,133.720001,80.0,-1.53,-0.89,-0.28,-5.29
us,DXCM,1d,2024-07-29,67.480003,70.0,7.34,5.62,9.17,1.75
us,DXCM,1d,2024-10-24,74.849998,60.0,-5.84,-7.94,-0.52,6.93
us,DXCM,1d,2024-11-25,77.830002,60.0,3.96,2.03,3.1,12.46
us,DXCM,1d,2024-12-20,80.040001,80.0,-2.55,-0.86,9.57,10.92
us,DXCM,1d,2025-01-16,84.839996,60.0,4.61,2.35,4.99,-15.9
us,DXCM,1d,2025-02-14,89.07,70.0,1.89,-3.46,-19.89,-24.34
us,DXCM,1d,2025-04-09,66.839996,60.0,2.83,5.89,27.68,29.67
us,DXCM,1d,2025-05-02,81.620003,85.0,3.74,4.73,4.77,2.4
us,DXCM,1d,2025-06-24,87.57,80.0,-4.56,-3.08,-1.3,-6.74
us,DXCM,1d,2025-09-03,78.919998,60.0,-3.7,-3.14,-16.27,-13.61
us,DXCM,1d,2025-11-03,60.43,60.0,-9.25,-3.21,6.65,9.83
us,DXCM,1d,2026-01-12,70.980003,70.0,-0.35,3.79,-3.97,-6.58
us,DXCM,1d,2026-02-13,70.019997,70.0,4.63,5.37,-5.26,-10.1
us,EA,1d,2022-02-02,137.169998,60.0,-1.01,-2.83,-6.8,-7.77
us,EA,1d,2022-04-22,128.089996,60.0,-7.84,-9.99,2.08,1.8
us,EA,1d,2022-05-11,120.489998,70.0,7.04,13.99,12.71,2.78
us,EA,1d,2022-08-26,132.169998,60.0,-5.18,-1.0,-13.13,-4.92
us,EA,1d,2023-07-11,137.330002,70.0,1.12,1.63,-10.72,-11.96
us,EA,1d,2024-05-22,135.139999,60.0,-2.89,1.67,2.9,6.0
us,EA,1d,2025-02-05,130.470001,70.0,0.54,-0.37,4.84,11.02
us,EA,1d,2025-07-30,156.259995,60.0,4.31,14.17,10.46,7.72
us,EA,1d,2025-08-11,176.110001,60.0,-3.95,-1.9,-5.72,13.58
us,EA,1d,2025-09-26,193.350006,95.0,3.8,3.45,3.87,3.8
us,EBAY,1d,2020-06-04,49.360001,60.0,-2.88,-1.86,10.13,11.99
us,EBAY,1d,2020-10-09,55.450001,60.0,0.69,-2.99,-8.58,-9.77
us,EBAY,1d,2021-02-04,61.119999,70.0,1.95,1.41,-12.04,4.2
us,EBAY,1d,2021-08-13,74.019997,80.0,-0.89,3.23,-1.82,0.65
us,EBAY,1d,2021-10-22,80.589996,70.0,-4.8,-6.23,-7.4,-20.85
us,EBAY,1d,2021-10-29,76.720001,70.0,-1.5,-3.66,-8.04,-13.87
us,EBAY,1d,2022-06-24,45.669998,70.0,-6.09,-6.22,1.95,-0.61
us,EBAY,1d,2022-11-10,44.66,60.0,1.81,0.85,-2.28,0.96
us,EBAY,1d,2023-04-27,45.560001,60.0,-2.59,0.48,-4.26,-4.61
us,EBAY,1d,2024-02-28,47.889999,80.0,5.53,9.44,8.42,7.2
us,EBAY,1d,2024-09-12,63.18,60.0,0.06,1.2,4.54,-1.84
us,EBAY,1d,2025-01-08,69.400002,80.0,-6.25,-6.61,-2.26,-1.74
us,EBAY,1d,2025-07-31,91.75,95.0,1.38,7.34,1.14,-0.66
us,EBAY,1d,2026-05-04,109.330002,70.0,-1.1,,,
us,ENTG,1d,2020-07-23,69.650002,95.0,3.66,4.51,-0.45,-4.44
us,ENTG,1d,2021-01-07,99.459999,60.0,9.19,12.94,-5.12,-5.5
us,ENTG,1d,2021-04-01,120.089996,70.0,1.13,-2.26,-6.25,-4.7
us,ENTG,1d,2021-09-14,128.059998,60.0,1.5,-3.44,-4.99,15.94
us,ENTG,1d,2022-02-01,128.440002,70.0,1.21,4.38,-1.9,5.45
us,ENTG,1d,2022-06-24,103.900002,85.0,-14.94,-12.41,-2.61,-4.7
us,ENTG,1d,2022-09-28,89.139999,70.0,1.32,-14.52,-9.95,-15.63
us,ENTG,1d,2022-11-10,74.720001,75.0,-4.12,1.43,-6.54,2.3
us,ENTG,1d,2023-01-06,70.330002,60.0,13.18,19.91,16.79,17.08
us,ENTG,1d,2023-03-29,80.660004,60.0,-6.05,-9.68,-8.95,23.67
us,ENTG,1d,2023-05-11,93.43,85.0,4.96,6.76,16.75,14.46
us,ENTG,1d,2023-05-26,107.220001,70.0,-0.97,4.31,1.74,-2.65
us,ENTG,1d,2023-12-14,119.25,70.0,0.32,0.48,-5.47,4.06
us,ENTG,1d,2024-02-14,131.169998,60.0,3.06,2.43,4.87,1.3
us,ENTG,1d,2025-03-05,102.379997,75.0,-6.91,-1.96,-16.18,-22.54
us,ENTG,1d,2025-04-09,78.480003,85.0,-13.86,1.57,-1.78,-7.08
us,ENTG,1d,2025-05-12,82.389999,70.0,-8.33,-9.05,-3.35,6.81
us,ENTG,1d,2025-06-09,78.470001,70.0,-0.28,4.15,10.86,-7.95
us,ENTG,1d,2026-01-15,113.540001,70.0,1.03,3.99,15.76,-1.67
us,ENTG,1d,2026-02-06,122.370003,60.0,7.4,11.48,-4.11,-3.12
us,ENTG,1d,2026-02-10,133.440002,60.0,-1.16,2.92,-12.93,-0.61
us,ENTG,1d,2026-04-08,129.600006,60.0,5.71,14.14,20.26,
us,EQIX,1d,2021-09-17,872.580017,60.0,-4.34,-9.54,-10.45,-11.14
us,EQIX,1d,2022-07-28,711.309998,80.0,-2.01,-3.09,-3.06,-16.61
us,EQIX,1d,2023-05-25,707.26001,60.0,7.12,5.15,7.45,15.44
us,EQIX,1d,2024-02-15,874.969971,60.0,0.84,2.92,-2.81,-14.96
us,EQIX,1d,2024-05-09,772.429993,75.0,3.5,-0.63,-2.46,-0.72
us,EQIX,1d,2024-11-25,974.349976,70.0,-1.1,-1.3,-2.5,-7.62
us,EQIX,1d,2025-06-27,785.109985,60.0,-1.02,-3.17,1.08,-0.35
us,EQIX,1d,2025-10-30,833.159973,60.0,-1.66,-5.6,-9.58,-8.18
us,EQIX,1d,2026-02-12,957.869995,85.0,-3.11,1.71,1.26,10.33
us,ERIC,1d,2020-06-03,9.84,60.0,-3.86,-5.89,-5.59,17.28
us,ERIC,1d,2020-06-25,9.51,70.0,-2.1,-1.05,19.77,19.87
us,ERIC,1d,2020-07-06,9.93,70.0,-6.24,16.72,18.53,17.32
us,ERIC,1d,2020-07-17,10.89,85.0,4.59,6.06,6.15,-0.18
us,ERIC,1d,2020-10-21,12.44,85.0,-8.52,-7.4,-3.78,-3.05
us,ERIC,1d,2021-01-25,12.23,60.0,4.25,8.99,3.11,10.14
us,ERIC,1d,2021-01-27,12.8,75.0,2.89,6.17,-1.09,3.2
us,ERIC,1d,2021-01-29,12.47,70.0,5.45,9.46,2.57,7.22
us,ERIC,1d,2021-04-21,14.34,70.0,-2.09,-4.53,-6.56,-10.81
us,ERIC,1d,2022-01-25,11.7,80.0,5.73,7.69,-16.15,-22.99
us,ERIC,1d,2023-01-12,6.33,60.0,-10.27,-8.06,-10.11,-13.59
us,ERIC,1d,2023-12-04,5.25,70.0,8.19,13.71,15.81,4.76
us,ERIC,1d,2024-07-16,6.76,60.0,-1.78,1.63,2.37,7.84
us,ERIC,1d,2024-10-15,8.53,95.0,-1.17,0.59,-5.28,-3.05
us,ERIC,1d,2024-11-19,8.31,60.0,-1.32,-0.36,-3.85,4.93
us,ERIC,1d,2025-04-15,8.07,60.0,2.97,2.11,2.97,5.33
us,ERIC,1d,2025-10-14,9.85,95.0,-2.74,-0.91,0.2,-2.74
us,ERIC,1d,2026-01-23,10.43,80.0,3.55,7.0,6.23,8.53
us,ESLT,1d,2021-07-27,132.710007,75.0,-0.41,-1.3,9.89,10.1
us,ESLT,1d,2021-10-26,157.25,85.0,-2.71,-1.35,-3.14,6.44
us,ESLT,1d,2021-12-14,172.330002,80.0,-4.35,1.47,2.46,0.65
us,ESLT,1d,2022-02-28,206.059998,85.0,4.95,-0.19,14.93,3.86
us,ESLT,1d,2022-03-07,216.259995,70.0,-4.9,4.05,0.13,-3.29
us,ESLT,1d,2022-06-29,218.600006,60.0,0.38,2.34,4.34,-4.52
us,ESLT,1d,2022-08-03,239.190002,75.0,2.05,-9.03,-12.01,-20.57
us,ESLT,1d,2023-05-30,205.539993,70.0,-2.85,2.2,1.82,-1.29
us,ESLT,1d,2024-02-26,220.050003,60.0,0.25,-6.21,-7.21,-7.65
us,ESLT,1d,2024-03-27,211.149994,60.0,-4.57,-6.07,-5.29,-7.1
us,ESLT,1d,2024-08-07,186.389999,60.0,5.39,6.46,8.37,7.89
us,ESLT,1d,2024-10-28,226.970001,80.0,0.7,3.66,11.52,15.56
us,ESLT,1d,2024-11-19,249.610001,80.0,1.36,-0.84,3.52,23.27
us,ESLT,1d,2024-12-16,263.5,60.0,-0.5,-2.06,11.54,12.71
us,ESLT,1d,2025-03-03,334.600006,80.0,3.96,10.36,14.67,16.05
us,ESLT,1d,2025-03-05,352.040009,60.0,0.62,16.63,10.28,14.81
us,ESLT,1d,2025-03-18,408.529999,85.0,-0.86,-5.18,-0.99,-7.48
us,ESLT,1d,2025-06-13,454.899994,60.0,-3.37,-1.19,-1.74,-3.9
us,ESLT,1d,2025-08-04,490.0,70.0,-9.36,-3.4,-2.92,4.04
us,ESLT,1d,2026-03-04,885.0,70.0,-0.43,7.75,1.3,-5.16
us,ESLT,1d,2026-03-06,936.140015,70.0,-6.95,-1.64,-1.33,-8.37
us,ESLT,1d,2026-03-17,1014.330017,75.0,-11.78,-16.29,-11.37,-23.16
us,EVRG,1d,2020-11-09,57.990002,60.0,-0.62,-5.21,-4.36,-8.21
us,EVRG,1d,2022-11-15,59.709999,60.0,-0.85,-0.84,5.59,5.33
us,EVRG,1d,2025-06-09,67.32,60.0,-0.16,2.17,2.21,8.81
us,EXC,1d,2022-02-02,42.860001,60.0,-0.61,-2.01,0.63,11.13
us,EXC,1d,2025-01-27,40.700001,60.0,-0.32,2.7,8.21,5.06
us,EXC,1d,2026-02-12,47.549999,60.0,0.5,4.04,4.77,1.26
us,EXE,1d,2021-05-07,49.169998,60.0,-0.61,2.56,12.96,9.54
us,EXE,1d,2021-09-13,62.66,60.0,-4.69,-0.29,0.11,5.68
us,EXE,1d,2021-10-25,67.75,80.0,-2.89,-2.26,-9.64,-9.03
us,EXE,1d,2022-01-25,67.129997,60.0,2.0,-2.1,2.04,25.22
us,EXE,1d,2022-02-25,75.080002,60.0,13.21,7.29,18.97,12.0
us,EXE,1d,2022-03-04,85.0,60.0,-5.24,-7.64,5.88,-2.64
us,EXE,1d,2022-05-04,94.980003,70.0,-9.21,-8.79,3.22,-12.72
us,EXE,1d,2022-06-24,83.800003,95.0,-1.07,-5.47,10.16,19.52
us,EXE,1d,2022-11-30,103.5,70.0,-7.37,-4.19,-8.62,-16.68
us,EXE,1d,2023-02-24,85.400002,60.0,-1.44,-11.97,-13.0,-3.43
us,EXE,1d,2023-08-17,86.25,60.0,-2.01,2.27,-0.93,3.1
us,EXE,1d,2024-01-11,79.620003,60.0,-4.62,-2.65,-3.5,4.68
us,EXE,1d,2024-02-21,83.849998,80.0,-2.15,-2.3,2.79,4.14
us,EXE,1d,2024-11-06,92.360001,60.0,4.09,6.39,4.73,9.9
us,EXE,1d,2025-07-30,104.209999,60.0,-2.46,-7.44,-8.55,0.16
us,EXE,1d,2025-11-03,110.080002,70.0,4.32,6.27,6.94,0.25
us,EXPE,1d,2020-05-18,79.190002,85.0,4.58,6.35,7.72,13.94
us,EXPE,1d,2020-10-22,101.040001,80.0,-5.76,2.04,22.68,24.25
us,EXPE,1d,2020-11-09,128.639999,100.0,-3.95,-4.54,-1.83,10.61
us,EXPE,1d,2021-05-07,173.460007,60.0,-0.96,-3.11,-1.79,-4.55
us,EXPE,1d,2021-08-05,161.690002,70.0,-7.03,-14.62,-11.08,5.01
us,EXPE,1d,2021-11-05,182.169998,90.0,-1.79,-3.85,-8.84,1.76
us,EXPE,1d,2021-12-21,177.270004,70.0,2.09,2.27,0.13,18.07
us,EXPE,1d,2022-02-15,211.929993,70.0,-6.28,-9.3,-8.98,-11.61
us,EXPE,1d,2022-11-04,92.629997,60.0,10.97,6.13,8.67,-1.77
us,EXPE,1d,2023-06-06,111.989998,60.0,-0.92,-6.23,-2.67,-11.89
us,EXPE,1d,2023-08-04,103.190002,60.0,8.09,3.9,6.18,-1.1
us,EXPE,1d,2023-11-03,112.709999,95.0,5.3,21.0,24.05,28.64
us,EXPE,1d,2023-11-07,118.050003,70.0,3.88,14.76,17.75,23.95
us,EXPE,1d,2024-02-08,159.470001,60.0,-13.13,-14.53,-14.86,-17.13
us,EXPE,1d,2024-07-16,139.699997,60.0,-5.03,-8.0,-6.53,-7.07
us,EXPE,1d,2024-08-09,130.009995,75.0,0.79,6.25,2.19,16.14
us,EXPE,1d,2024-10-17,158.009995,60.0,1.54,-1.08,15.35,15.82
us,EXPE,1d,2025-02-07,202.369995,95.0,0.0,-1.19,-12.73,-30.91
us,EXPE,1d,2025-04-09,161.679993,85.0,-5.63,-1.32,4.52,9.2
us,EXPE,1d,2025-08-08,195.259995,60.0,6.24,10.01,11.24,14.63
us,EXPE,1d,2025-11-07,258.25,95.0,2.48,-4.17,2.39,15.07
us,EXPE,1d,2025-11-21,247.490005,60.0,4.63,6.84,16.89,13.0
us,EXPE,1d,2026-03-05,251.539993,75.0,-9.5,-4.82,-10.43,0.12
us,FANG,1d,2020-06-05,52.209999,60.0,-10.06,-10.5,-17.87,-23.37
us,FANG,1d,2020-11-09,32.400002,85.0,10.9,37.31,42.41,75.28
us,FANG,1d,2020-11-23,44.490002,60.0,-10.43,3.71,-0.99,43.27
us,FANG,1d,2020-12-04,47.220001,60.0,6.12,-2.92,13.66,34.65
us,FANG,1d,2021-01-05,53.669998,70.0,17.14,12.95,18.46,51.41
us,FANG,1d,2021-03-04,81.260002,80.0,3.42,-7.49,-0.05,0.58
us,FANG,1d,2021-04-01,81.220001,60.0,-7.9,-4.53,0.63,-1.42
us,FANG,1d,2021-06-01,86.610001,70.0,3.5,4.9,6.94,-8.12
us,FANG,1d,2021-07-01,99.599998,60.0,-10.22,-21.33,-22.56,-23.04
us,FANG,1d,2021-09-15,81.580002,70.0,3.43,17.74,32.62,31.36
us,FANG,1d,2022-01-04,119.199997,60.0,4.33,5.46,9.87,12.52
us,FANG,1d,2024-02-12,165.979996,90.0,7.28,7.21,11.17,24.25
us,FANG,1d,2024-02-15,178.520004,60.0,-1.21,3.73,6.4,15.03
us,FANG,1d,2025-04-09,134.929993,75.0,-3.49,0.91,0.93,4.17
us,FAST,1d,2023-02-02,27.645,60.0,-5.66,-4.11,-2.91,-2.44
us,FAST,1d,2023-10-12,30.110001,80.0,-2.81,-4.95,-1.81,3.44
us,FAST,1d,2024-01-18,33.965,80.0,1.88,2.81,3.27,10.45
us,FAST,1d,2024-10-11,38.41,80.0,1.41,-1.26,8.47,4.56
us,FAST,1d,2024-11-06,41.785,70.0,0.06,-2.09,-2.17,-13.88
us,FAST,1d,2025-04-09,38.235001,70.0,5.2,7.36,3.69,10.0
us,FAST,1d,2025-04-11,40.32,60.0,-0.43,-0.66,-0.61,5.95
us,FCNCA,1d,2020-10-16,393.410004,90.0,23.05,17.61,37.91,51.13
us,FCNCA,1d,2020-10-21,444.059998,70.0,-0.37,7.26,20.54,34.49
us,FCNCA,1d,2021-11-22,870.0,60.0,-7.59,-6.2,-2.82,-1.58
us,FCNCA,1d,2021-12-20,825.0,85.0,3.24,7.24,8.84,-4.48
us,FCNCA,1d,2022-01-03,859.76001,65.0,5.38,5.33,-8.12,-9.41
us,FCNCA,1d,2022-04-28,664.659973,60.0,-0.37,-5.65,2.64,2.07
us,FCNCA,1d,2023-03-20,562.340027,85.0,59.26,69.08,80.29,124.3
us,FCNCA,1d,2023-03-27,895.609985,90.0,6.16,9.78,10.55,44.96
us,FCNCA,1d,2023-05-08,1090.189941,70.0,16.12,19.88,18.21,15.95
us,FCNCA,1d,2023-05-10,1175.349976,70.0,12.2,9.99,9.2,9.41
us,FCNCA,1d,2023-08-03,1492.430054,60.0,-1.84,-6.69,-8.85,-7.53
us,FCNCA,1d,2023-10-26,1414.469971,80.0,-1.73,-2.06,1.48,1.19
us,FCNCA,1d,2024-01-26,1490.180054,60.0,1.98,0.31,5.29,7.61
us,FCNCA,1d,2024-04-25,1800.349976,80.0,-4.82,-3.75,-2.9,-8.85
us,FCNCA,1d,2024-07-25,2051.050049,85.0,1.09,-4.37,-2.8,-4.19
us,FCNCA,1d,2024-11-06,2272.620117,85.0,-4.82,-0.61,-3.39,-5.41
us,FCNCA,1d,2025-04-09,1736.329956,60.0,-2.57,3.13,5.41,6.91
us,FER,1d,2020-05-28,27.486,85.0,-2.13,-2.13,3.33,-4.27
us,FER,1d,2020-06-17,28.226999,60.0,0.61,0.61,0.61,-6.79
us,FER,1d,2020-11-10,27.799999,100.0,0.18,0.18,2.8,-1.08
us,FER,1d,2021-02-24,26.025299,60.0,-2.75,1.58,-0.86,3.75
us,FER,1d,2021-03-09,26.4377,70.0,2.0,-4.71,-2.98,9.16
us,FER,1d,2021-06-03,29.674299,60.0,2.78,2.78,1.28,2.52
us,FER,1d,2021-06-08,30.700001,70.0,-0.65,-2.7,-0.91,-3.75
us,FER,1d,2021-10-29,31.200001,75.0,0.0,-0.42,-11.86,-11.86
us,FER,1d,2022-02-01,27.35,75.0,0.0,3.29,3.11,-5.85
us,FER,1d,2022-11-21,24.790001,90.0,0.0,0.0,1.57,1.57
us,FER,1d,2023-01-23,29.99,90.0,0.0,0.0,0.0,-6.15
us,FER,1d,2023-03-02,28.35,65.0,-0.72,-0.72,-2.65,4.97
us,FER,1d,2023-04-19,29.76,70.0,0.0,0.0,0.0,2.65
us,FER,1d,2023-05-24,31.219999,65.0,0.0,0.0,-2.15,-2.15
us,FER,1d,2023-08-01,33.400002,85.0,-0.9,-0.9,-10.18,-0.33
us,FER,1d,2023-09-07,31.59,75.0,0.0,0.0,-6.62,2.88
us,FER,1d,2023-09-22,33.290001,60.0,-8.83,-11.38,-2.37,14.36
us,FER,1d,2023-11-17,38.07,90.0,-13.69,-13.69,-6.99,1.86
us,FER,1d,2024-02-28,39.5299,75.0,-6.22,1.24,1.24,-8.63
us,FER,1d,2024-03-11,40.02,70.0,0.0,0.0,-5.95,0.8
us,FER,1d,2025-03-05,46.220001,60.0,-7.05,-3.25,0.17,6.43
us,FFIV,1d,2020-06-26,140.119995,60.0,-0.3,0.1,7.94,-2.8
us,FFIV,1d,2020-07-09,144.820007,80.0,1.81,6.83,-2.4,-11.14
us,FFIV,1d,2020-10-27,136.259995,80.0,-0.24,15.89,20.97,29.06
us,FFIV,1d,2020-11-09,154.970001,70.0,5.18,4.67,9.7,16.22
us,FFIV,1d,2021-01-08,191.240005,60.0,2.02,8.37,7.61,0.89
us,FFIV,1d,2021-07-27,204.570007,70.0,4.1,1.94,0.51,-2.92
us,FFIV,1d,2021-10-27,216.020004,70.0,2.76,4.37,7.43,8.71
us,FFIV,1d,2022-07-26,159.309998,60.0,3.82,5.08,4.07,-8.2
us,FFIV,1d,2022-11-30,154.610001,60.0,-4.0,-1.64,-7.41,-5.77
us,FFIV,1d,2023-07-25,158.979996,70.0,0.57,0.53,-1.82,1.09
us,FFIV,1d,2024-07-30,200.660004,85.0,-6.27,-4.44,-0.47,9.46
us,FFIV,1d,2024-10-29,240.330002,85.0,-3.08,1.53,4.82,6.99
us,FFIV,1d,2025-01-29,300.459991,85.0,0.95,3.37,-3.16,-10.11
us,FFIV,1d,2025-07-31,313.420013,60.0,1.22,1.62,1.59,3.65
us,FFIV,1d,2026-01-28,292.299988,70.0,-5.41,-3.29,-5.06,0.29
us,FFIV,1d,2026-04-29,328.149994,80.0,3.92,8.91,,
us,FISV,1d,2022-04-27,100.93,60.0,1.6,-8.27,-3.43,-6.68
us,FISV,1d,2023-02-07,115.279999,80.0,0.63,-1.89,1.55,-2.55
us,FISV,1d,2023-03-14,110.529999,60.0,2.27,0.68,3.58,7.08
us,FISV,1d,2023-10-24,115.449997,60.0,-1.47,3.26,8.35,14.98
us,FISV,1d,2025-02-05,229.529999,60.0,-0.78,2.13,-4.17,-5.5
us,FISV,1d,2025-04-09,210.380005,70.0,-0.13,-15.91,-13.78,-20.76
us,FITB,1d,2020-05-18,17.870001,60.0,7.39,13.09,23.34,7.27
us,FITB,1d,2020-11-09,26.559999,85.0,-1.17,-2.07,2.64,18.37
us,FITB,1d,2021-01-06,30.26,80.0,4.76,1.39,6.05,21.51
us,FITB,1d,2021-09-27,43.599998,60.0,-0.21,-0.25,4.54,1.28
us,FITB,1d,2022-10-13,34.349998,60.0,-9.32,2.91,5.65,-4.25
us,FITB,1d,2023-05-05,24.92,60.0,-5.22,0.72,2.29,6.5
us,FITB,1d,2023-11-03,26.459999,60.0,-5.29,4.16,15.87,28.42
us,FITB,1d,2023-12-01,30.58,60.0,2.19,14.55,13.73,11.97
us,FITB,1d,2023-12-14,35.139999,80.0,-2.11,-1.85,-4.35,-6.6
us,FITB,1d,2024-04-19,36.25,60.0,1.79,3.61,6.37,-1.66
us,FITB,1d,2024-11-06,46.869999,80.0,0.7,-1.19,0.96,-8.38
us,FITB,1d,2025-04-09,35.82,70.0,-3.96,-0.11,4.02,10.02
us,FITB,1d,2025-12-10,47.549999,60.0,0.42,1.41,3.62,14.26
us,FITB,1d,2026-01-21,52.860001,70.0,-6.0,2.33,0.08,-17.4
us,FLEX,1d,2020-05-18,7.709118,60.0,-2.35,2.05,3.62,6.65
us,FLEX,1d,2020-07-30,8.779201,70.0,0.94,-1.72,-9.44,-9.61
us,FLEX,1d,2020-10-16,10.648078,90.0,3.47,0.14,12.53,19.32
us,FLEX,1d,2021-11-01,13.308214,60.0,1.47,7.36,-3.17,3.91
us,FLEX,1d,2022-03-31,13.9789,70.0,-7.65,-7.92,-11.11,-7.55
us,FLEX,1d,2022-07-28,12.36624,70.0,3.29,13.59,14.2,2.93
us,FLEX,1d,2022-08-10,13.896006,80.0,0.76,-1.52,2.82,-1.79
us,FLEX,1d,2022-09-08,14.287867,60.0,-4.75,-8.02,-4.48,0.69
us,FLEX,1d,2023-05-11,17.332329,90.0,5.17,10.74,14.48,21.13
us,FLEX,1d,2023-10-26,19.419744,85.0,-1.59,-0.47,2.33,17.69
us,FLEX,1d,2023-12-14,21.597589,80.0,4.88,6.28,5.29,25.38
us,FLEX,1d,2023-12-19,22.539562,60.0,2.17,2.84,1.95,25.2
us,FLEX,1d,2024-02-01,25.040001,70.0,2.0,14.1,15.81,13.58
us,FLEX,1d,2024-05-02,27.42,60.0,4.7,6.35,20.82,8.17
us,FLEX,1d,2024-07-24,31.76,60.0,1.23,-11.52,0.13,2.02
us,FLEX,1d,2024-09-11,30.030001,60.0,3.6,5.53,13.32,29.8
us,FLEX,1d,2024-11-06,38.98,70.0,-2.87,2.18,0.31,3.87
us,FLEX,1d,2024-11-20,39.830002,70.0,-2.54,-1.83,-5.47,11.62
us,FLEX,1d,2024-11-22,41.299999,60.0,-5.04,-7.6,-6.34,7.19
us,FLEX,1d,2025-04-07,28.07,60.0,9.19,11.4,30.99,52.37
us,FLEX,1d,2025-04-09,31.58,75.0,-2.06,9.75,21.98,36.38
us,FLEX,1d,2025-05-12,40.880001,60.0,2.13,3.91,7.29,27.03
us,FLEX,1d,2025-11-24,56.950001,75.0,0.83,20.28,11.92,11.99
us,FLEX,1d,2025-12-08,67.540001,70.0,0.4,-5.57,-9.15,-10.94
us,FLEX,1d,2026-05-05,96.449997,70.0,44.83,,,
us,FLEX,1d,2026-05-08,142.169998,60.0,,,,
us,FSLR,1d,2020-05-18,42.369999,70.0,9.89,13.05,21.1,43.92
us,FSLR,1d,2020-07-06,53.41,90.0,5.24,16.38,13.91,43.4
us,FSLR,1d,2020-07-08,58.060001,80.0,5.03,5.32,13.21,33.4
us,FSLR,1d,2020-07-14,61.779999,80.0,-1.68,-3.4,13.61,16.06
us,FSLR,1d,2020-08-07,72.93,85.0,1.89,1.6,-1.19,-1.96
us,FSLR,1d,2020-10-07,78.709999,60.0,6.37,3.67,1.36,12.97
us,FSLR,1d,2020-10-28,93.309998,85.0,-14.5,-9.76,-0.92,9.74
us,FSLR,1d,2020-12-15,91.260002,60.0,15.23,9.95,16.2,10.4
us,FSLR,1d,2020-12-22,105.160004,80.0,-4.58,0.32,1.44,-17.64
us,FSLR,1d,2021-01-06,99.690002,70.0,4.5,7.86,-1.1,-26.07
us,FSLR,1d,2021-04-16,80.139999,60.0,10.51,-4.5,-9.43,-1.91
us,FSLR,1d,2021-06-10,80.400002,60.0,-2.33,5.11,15.1,15.86
us,FSLR,1d,2021-06-24,84.510002,70.0,6.7,9.5,-1.85,11.87
us,FSLR,1d,2021-09-09,98.889999,60.0,4.45,-5.5,-1.39,17.97
us,FSLR,1d,2021-09-13,106.169998,70.0,-9.87,-9.99,-3.65,8.35
us,FSLR,1d,2022-02-28,75.290001,60.0,-0.39,-4.38,11.69,-5.11
us,FSLR,1d,2022-03-04,71.849998,60.0,4.93,8.0,16.92,2.49
us,FSLR,1d,2022-03-08,79.519997,60.0,-5.73,-0.55,1.02,-1.03
us,FSLR,1d,2022-03-28,84.089996,60.0,-0.15,-6.22,-15.04,-23.19
us,FSLR,1d,2022-06-17,66.709999,70.0,5.86,-0.72,5.91,75.37
us,FSLR,1d,2022-07-28,88.5,85.0,12.06,29.47,37.5,46.72
us,FSLR,1d,2022-10-31,145.570007,80.0,1.15,5.54,11.16,0.41
us,FSLR,1d,2022-11-30,172.529999,80.0,-10.31,-7.21,-13.77,-1.01
us,FSLR,1d,2023-03-01,195.679993,100.0,9.53,3.85,10.05,2.63
us,FSLR,1d,2023-03-03,210.110001,70.0,-1.13,-4.99,3.52,-13.93
us,FSLR,1d,2023-04-17,218.889999,60.0,-4.11,-17.38,1.23,-10.46
