622 USDT-M perpetual symbols on Bitget (granularity=1d)
[ 407/622] PANWUSDT             rows=    20  ( 0.1s)
[ 408/622] PARTIUSDT            rows=   447  ( 0.1s)
[ 409/622] PAXGUSDT             rows=   716  ( 0.1s)
[ 410/622] PENDLEUSDT           rows=  1052  ( 0.1s)
[ 411/622] PENGUUSDT            rows=   544  ( 0.1s)
[ 412/622] PEOPLEUSDT           rows=  1579  ( 0.1s)
[ 413/622] PEPEUSDT             rows=  1137  ( 0.1s)
[ 414/622] PHAUSDT              rows=   532  ( 0.1s)
[ 415/622] PIEVERSEUSDT         rows=   210  ( 0.1s)
[ 416/622] PIPPINUSDT           rows=   513  ( 0.1s)
[ 418/622] PIXELUSDT            rows=   845  ( 0.1s)
[ 417/622] PIUSDT               rows=   480  ( 0.1s)
[ 419/622] PLTRUSDT             rows=   279  ( 0.1s)
[ 420/622] PLUMEUSDT            rows=   509  ( 0.1s)
[ 421/622] PLUSDT               rows=     7  ( 0.1s)
[ 422/622] PNUTUSDT             rows=   581  ( 0.1s)
[ 423/622] POETUSDT             rows=    27  ( 0.1s)
[ 424/622] POLUSDT              rows=   647  ( 0.1s)
[ 425/622] POLYXUSDT            rows=   964  ( 0.1s)
[ 426/622] POPCATUSDT           rows=   688  ( 0.1s)
[ 427/622] POWERUSDT            rows=   191  ( 0.1s)
[ 428/622] POWRUSDT             rows=   612  ( 0.1s)
[ 430/622] PROMUSDT             rows=   516  ( 0.1s)
[ 429/622] PRLUSDT              rows=    75  ( 0.1s)
[ 432/622] PROVEUSDT            rows=   314  ( 0.1s)
[ 433/622] PUMPUSDT             rows=   336  ( 0.1s)
[ 434/622] PUNDIXUSDT           rows=   411  ( 0.1s)
[ 435/622] PYTHUSDT             rows=   935  ( 0.1s)
[ 431/622] PROSUSDT             rows=    47  ( 0.1s)
[ 436/622] QBTSUSDT             rows=    20  ( 0.1s)
[ 437/622] QCOMUSDT             rows=    27  ( 0.1s)
[ 438/622] QNTSTOCKUSDT         rows=    17  ( 0.1s)
[ 439/622] QNTUSDT              rows=  1090  ( 0.1s)
[ 440/622] QQQUSDT              rows=   230  ( 0.1s)
[ 441/622] QTUMUSDT             rows=  1410  ( 0.1s)
[ 442/622] QUBTUSDT             rows=    20  ( 0.1s)
[ 443/622] QUSDT                rows=   286  ( 0.1s)
[ 445/622] RAVEUSDT             rows=   182  ( 0.1s)
[ 444/622] RAREUSDT             rows=   671  ( 0.1s)
[ 446/622] RAYUSDT              rows=   605  ( 0.1s)
[ 447/622] RCATUSDT             rows=    14  ( 0.1s)
[ 448/622] RDDTUSDT             rows=   230  ( 0.1s)
[ 449/622] RDWUSDT              rows=    27  ( 0.1s)
[ 450/622] RECALLUSDT           rows=   243  ( 0.1s)
[ 451/622] REDUSDT              rows=   466  ( 0.1s)
[ 452/622] RENDERUSDT           rows=   689  ( 0.1s)
